tender_id;ca_contract_value;singleb;marketid;year;new_nuts;country;market_id_name
EU_15e6d1d7e41336699d6b79c1a649f83cfe0ce7f7390f1d9af6d0972638a8e10d_1;273404;0;;2012;ITI4;IT;
EU_161dade10a9090b6a87d9bfa35720c041e194cc7ab3185b27f9d9d9e7bce8779_1;;1;;2011;ITC1;IT;
EU_161dade10a9090b6a87d9bfa35720c041e194cc7ab3185b27f9d9d9e7bce8779_1;;0;;2011;ITC1;IT;
EU_161dade10a9090b6a87d9bfa35720c041e194cc7ab3185b27f9d9d9e7bce8779_1;;0;;2011;ITC1;IT;
EU_1630db31fd8c8353cf9917837e68e633f3d57791c96a0bd03180b691978efa2a_1;;0;;2013;ITI4;IT;
EU_1668f9c7fc49d814a153e4c28b3616d47a85cddbad7a4d6a47cdc93c4ed0b027_1;261000;0;;2015;ITI4;IT;
EU_166e37795d9f7fcdce60fb86c6a605206e369fa521463e29827f12504c635f20_1;263212;0;79;2014;ITI4;IT;Business services: law, marketing, consulting
EU_168b00720f7fd1d001e01d39dfbfd7f51f2fa98c380595cab0289d304474ae88_1;843245;0;79;2013;ITF5;IT;Business services: law, marketing, consulting
EU_169305f659e8be25780363e7ae9b917dd2ae2a14127e20ba5779150a70dede4b_1;123250;1;72;2014;ITG1;IT;IT services: consulting, software development
EU_16be4acf55be4e49c20dc120726fca9d76faa4faeffdc750f957b0ab9af4f724_1;740000;1;50;2014;ITI4;IT;Repair and maintenance services
EU_16c88bdfe019fa9d971619ae8ea48d312c76a58cbebd2826f7aec4933ff2d403_1;289050;1;;2014;ITI4;IT;
EU_16d5d9d5b7890542864fada04c1415ba053cf3320d2e050276028744acbaa0c3_1;333409;0;71;2017;ITH4;IT;Architectural, construction, engineering
EU_170f05910cbc6a7685b9525d1d65b901c329dc9328d1759eec4516364b836672_1;4056797;1;;2011;ITG1;IT;
EU_171c970b71406f89ba297eff81634685178c84effcc1b3104862b6667d20f370_1;25448046;0;;2015;ITG2;IT;
EU_1747b074855ed8cec7a88f711a4263c027c3b108b9a3192cefdb2a9414c2a3f8_1;276105;0;32;2012;ITI4;IT;Radio, television, communication
EU_1759ae37c379f605b5368fbc906442a1262a75a67594b1a692afb11ebf2e8638_1;891000;0;72;2013;ITI4;IT;IT services: consulting, software development
EU_1759ae37c379f605b5368fbc906442a1262a75a67594b1a692afb11ebf2e8638_1;770910;0;72;2013;ITI4;IT;IT services: consulting, software development
EU_1760e3d8bafb9a5934b0e0abc853908c34b31b3c7e182c12818a555ae310b8e2_1;601880;0;;2018;ITC1;IT;
EU_177559a2764e2b6a338de971bdbfd8382085ebf86314ed65501ff2f98e71e1cb_1;665313;0;50;2017;ITC4;IT;Repair and maintenance services
EU_178c1f1c3605e028e92583015e3e1d68095c664e69dee56314270a1608c8aa92_1;1433800;1;50;2014;ITI4;IT;Repair and maintenance services
EU_179db86867e8e8c14d4f5ee8e55b890e958a0378f23cf34ff4c715656e4af93d_1;;0;;2011;ITI4;IT;
EU_17af79bfcde3c543249ed7a245f95e4a343c8d8a43be2529489e82dc6fd4548b_1;;0;71;2015;ITI4;IT;Architectural, construction, engineering
EU_17ed231f1ed442845f28777d535af6649786d6f199bdb5469eddbb5d12e60fb3_1;173480;0;;2014;ITF4;IT;
EU_17ed231f1ed442845f28777d535af6649786d6f199bdb5469eddbb5d12e60fb3_1;449500;0;;2014;ITF4;IT;
EU_17ed231f1ed442845f28777d535af6649786d6f199bdb5469eddbb5d12e60fb3_1;226128;0;;2014;ITF4;IT;
EU_17f6c4fd31e171fed7a18606439f509641aafdf6dd5b156ef272ec81faacb442_1;167810;1;79;2014;ITC3;IT;Business services: law, marketing, consulting
EU_180d261f02baec2ce6a01304baac54b22d1e677275f6f65f50c50e3638ebdcb4_1;1200000;0;72;2016;ITC1;IT;IT services: consulting, software development
EU_1821cffab4b8fe2cc9380767a821dea229255b2059a8f5e200e3d233973155f1_1;450652;1;;2011;ITH4;IT;
EU_1837cc4e96c7c5a4daad24d94a7eebe45641a85bbc56f15f12497ad4ac828c0b_1;594400;1;34;2014;ITI4;IT;Transport equipment and auxiliary products
EU_184294d09244e0134f721446d63a294b0eb445c259ac67bc27fd9fd94625e580_1;31450;0;72;2012;ITG2;IT;IT services: consulting, software development
EU_184294d09244e0134f721446d63a294b0eb445c259ac67bc27fd9fd94625e580_1;23900;0;72;2012;ITG2;IT;IT services: consulting, software development
EU_184294d09244e0134f721446d63a294b0eb445c259ac67bc27fd9fd94625e580_1;23925;0;72;2012;ITG2;IT;IT services: consulting, software development
EU_184a6835547919fb243db4064a4577e260f43000b277b7e486d75b96baf768db_1;98431650;0;4522;2012;ITF3;IT;Engineering works and construction works
EU_184bdad81184091f1f62dbd674052805989511e3e3e5f463b7814b11bb5f93b1_1;301308880;0;4522;2014;ITH1;IT;Engineering works and construction works
EU_1855af52fca8cde0594b12e3a212254fd523cdb5b6227b5464d1c6ca9250b237_1;5578540;1;45234;2012;nan;IT;Construction work for railways and cable transport
EU_185a1b0a0a5b67e8bacbfc9cfef339477d9870a7b8113e11267035721e4bdeb5_1;880848;1;85;2017;ITF4;IT;Health and social work services
EU_1878d8d7b0d098bb7f689a1295e2e6973f238790dbb964d9958e13691df30a13_1;678481;0;;2012;ITC1;IT;
EU_188684ce7a2703458e92927147c20426c9506eba922abf8d468df3fbc7ee28de_1;1260000;0;;2014;ITI4;IT;
EU_1899e14bd2d9457343b85209fb0537325e468e523d32c16a6868b1c97f989e26_1;5566083;0;;2015;ITF3;IT;
EU_18e1a49e4db9f76930e275c46c2b9f2558b58ba7385054b5b573b295d1a4ce7a_1;260492;1;72;2015;ITF4;IT;IT services: consulting, software development
EU_190b224bafa1501394791e51c21ea2e5267bbafb2eb83e92357a427bec3c73bb_1;1400000;0;73;2016;ITG2;IT;Research and development services and related consultancy services
EU_191525fdc354e4809544df859f04c8d0db782c9ebd0301d417bc35acec983368_1;10187220;0;;2014;ITF4;IT;
EU_191525fdc354e4809544df859f04c8d0db782c9ebd0301d417bc35acec983368_1;10187220;0;;2014;ITF4;IT;
EU_191525fdc354e4809544df859f04c8d0db782c9ebd0301d417bc35acec983368_1;10478087;0;;2014;ITF4;IT;
EU_191525fdc354e4809544df859f04c8d0db782c9ebd0301d417bc35acec983368_1;10478087;0;;2014;ITF4;IT;
EU_1915ecfda359243758608736444dff218daf3482eacd8eada826532bd061c6fc_1;357720;0;32;2015;ITI3;IT;Radio, television, communication
EU_193ce9a99cea7aab8cee92b3cf2b31422cd754e2be9d940467f5f30de1662b7a_1;420000;0;;2017;ITC1;IT;
EU_19bbcb112464faf155966e210ac339d8329e5afb9951cc9ed9a987871c5f850f_1;1109931;0;;2013;ITG2;IT;
EU_19be99e85f68b4d7ab5c5e2d779e7772359fb9da20834c4c2ac2395ce24cd865_1;;0;;2014;ITF4;IT;
EU_19e9d2d3e6fd455399ca50a23c329e787d7ef9242a07e73903ec85064b5b84d6_1;859119;1;79;2016;ITC3;IT;Business services: law, marketing, consulting
EU_19ed944eb4db698fb047a1b7e70f4052bc5fb907b2ecf1d7e0b3a3d6ba50550e_1;389751;0;71;2016;ITH5;IT;Architectural, construction, engineering
EU_1a0c302d68c0c5d87901ef8376d511ba2f577316cd945fb83386da262dc38bc8_1;915324;1;;2014;ITC3;IT;
EU_1a3bc9224f2f09cc9281f58464af3dfead68380a04b76975ab11257f2f312ee7_1;500000;1;73;2013;ITH5;IT;Research and development services and related consultancy services
EU_1a4b8d21cfbc6ac0e3a6f7d979c7094732aa31c100ff16a5be2106e4afd20490_1;298375;0;72;2013;ITG1;IT;IT services: consulting, software development
EU_1a5ade0fa7b13eff4db5b7079fd8fe09311be2f5c0879616796821cdd4bed304_1;356000;0;;2011;ITG1;IT;
EU_1a898e4d2d6dcf1228d8801c75efbca5537198a706c42b211cae6978ed8cf25f_1;87317;1;34;2016;ITC4;IT;Transport equipment and auxiliary products
EU_1adae827c86b5bf7343bf1bb941dc7695f048178f8163243862ca010ab6843e3_1;2000000;0;79;2016;ITI4;IT;Business services: law, marketing, consulting
EU_1aeeaf4e4915dc503a5ca679f57129934c3d206e5e17f42c6e83496166531212_1;358190;0;;2014;ITG1;IT;
EU_1af12cf88176c4cb426b715152004b07b43bd39ef722769d890e3b5d538bd8d5_1;68078;1;;2014;ITH5;IT;
EU_1af12cf88176c4cb426b715152004b07b43bd39ef722769d890e3b5d538bd8d5_1;392013;0;;2014;ITH5;IT;
EU_1af12cf88176c4cb426b715152004b07b43bd39ef722769d890e3b5d538bd8d5_1;42848;1;;2014;ITH5;IT;
EU_1b11e2fd8841bfb4e8ab5dcbe2d0b604feb9515fdd3f7d411798f09bd72f8181_1;381190;1;;2015;ITF5;IT;
EU_1b320df524ef83ebcabf5a97e86edbe1b3fdc2c070e6c1355f650282f7a3cef3_1;;0;79;2013;ITG1;IT;Business services: law, marketing, consulting
EU_1b37a688ad10647b87ceafd9866628a46cbc668e5185bb33e077b44adec30f0b_1;534634;0;;2013;ITF4;IT;
EU_1b4423829b82a9a69ffdcc841ef5b6f9ac08588314e76c051aedf8e21b555187_1;165240;0;32;2013;ITI4;IT;Radio, television, communication
EU_1b68f4842c8f34c20035e8103a485797f849081e2f71a3a83627461f7c8727b9_1;232024;1;;2013;ITF4;IT;
EU_1b68f4842c8f34c20035e8103a485797f849081e2f71a3a83627461f7c8727b9_1;94884;0;;2013;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;25349;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;27777;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;5310;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;7925;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;25305;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;6000;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;3929;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;4456;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;22275;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;2340;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;2787;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;3412;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;23651;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;89392;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;13200;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;1200;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;1374;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;15000;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;22044;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;3750;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;21857;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;160;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;34400;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;8556;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;344;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;6018;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;20920;1;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;56000;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;11500;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;60060;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;5745;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;1728;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;16680;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;11070;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;1371;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;61400;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;5910;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;316602;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;31450;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;21853;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;13365;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;4553;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;5900;1;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;5200;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;9880;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;4170;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;59500;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;151295;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;7000;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;1300;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;67480;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;14000;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;14380;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;500;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;16020;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;24000;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;168896;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;29160;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;307874;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;1214;0;;2016;ITF4;IT;
EU_1b7142d7793add776d40dc8394149b144ba7037531b6c4c57cd8a5bc3efa8746_1;45025;0;;2016;ITF4;IT;
EU_1b7ca5ca159b2231ea0e4f4874ddaadd0d6995c28b97d5f4dfe27b955a7d208e_1;3628876;0;;2014;ITC3;IT;
EU_1b7ca5ca159b2231ea0e4f4874ddaadd0d6995c28b97d5f4dfe27b955a7d208e_1;2460706;0;;2014;ITC3;IT;
EU_1ba0a428483788e064c0c6d3ba57d7cfdb27318d2e2af9c253e51f099291bcfe_1;;0;;2014;ITF4;IT;
EU_1bac2f84b938beceeddb512cb9c6518d20e582a77ebe4c9f39f3dd5a8a48746c_1;94955;0;73;2013;ITH5;IT;Research and development services and related consultancy services
EU_1bad13a42f092234640bf449e36fa13af6c81cb9707bb489ffe5b8b9ced3368a_1;95280;0;;2017;ITI1;IT;
EU_1bad13a42f092234640bf449e36fa13af6c81cb9707bb489ffe5b8b9ced3368a_1;241205;0;;2017;ITI1;IT;
EU_1bad26f3e0708fd04b94cd5a0d538af7494f6a3498a1cee713415abf5a0f81e5_1;1881358;0;71;2016;ITH1;IT;Architectural, construction, engineering
EU_1bba646093d2a49208972c0e5730920baa2aaf531e85b482ef9e02757eefab3f_1;;0;;2014;ITC1;IT;
EU_1bdbb8e26b0edbef7d2a12fb8a1a07b29e94a3c542242b0f0fa593ceb54d0bb2_1;978770;0;;2016;ITG2;IT;
EU_1be2b145aaea302da04ce003fc4761254c88078a1d6363222be853809901868b_1;1158567;0;72;2013;ITF6;IT;IT services: consulting, software development
EU_1bf25496e90bef942212f221b27c46ca3b9ebcd58ede94376bd893a0b2a3b675_1;953110;0;72;2016;ITI3;IT;IT services: consulting, software development
EU_1c14f39964e47ff056b6ef83ed38591cc8f9f1d41e6bc4315438973f08dee47a_1;3595000;1;;2014;ITF6;IT;
EU_1c20da8bc42ead557aa3fa8f0eeb7d7bae244bc575808c8f1ae2835f6a33bf72_1;5484964;0;;2015;ITF3;IT;
EU_1c302c80347ccee5a9a25d0f80f0aebca50d1328134b86b25150560e2af55d9b_1;502574;0;;2011;ITI4;IT;
EU_1c302c80347ccee5a9a25d0f80f0aebca50d1328134b86b25150560e2af55d9b_1;1014734;0;;2011;ITI4;IT;
EU_1c492f4c16801c8cbbf2fb5d7f45d7626b9b6871b6c3554e6f22be458feac34c_1;3000000;0;;2011;nan;IT;
EU_1c5757752a0d0b8e19602bf04994cb5750bbd26d08aa6f4bc265b82201264ea0_1;195450;0;;2013;ITC3;IT;
EU_1c6c190cc727278e2e32adfb03da3643cd4c8e628d981dbbb06af260d8cbef5e_1;713671;0;;2016;ITG1;IT;
EU_1c8bbe67f146bce9596d4263633de215acb26a8b1d80f1f3926c309bcbe362bb_1;173989;1;;2015;ITG1;IT;
EU_1c8bbe67f146bce9596d4263633de215acb26a8b1d80f1f3926c309bcbe362bb_1;118680;1;;2015;ITG1;IT;
EU_1c8bbe67f146bce9596d4263633de215acb26a8b1d80f1f3926c309bcbe362bb_1;99600;0;;2015;ITG1;IT;
EU_1c8bbe67f146bce9596d4263633de215acb26a8b1d80f1f3926c309bcbe362bb_1;58000;1;;2015;ITG1;IT;
EU_1c8bbe67f146bce9596d4263633de215acb26a8b1d80f1f3926c309bcbe362bb_1;95760;0;;2015;ITG1;IT;
EU_1c8bbe67f146bce9596d4263633de215acb26a8b1d80f1f3926c309bcbe362bb_1;85400;1;;2015;ITG1;IT;
EU_1c8bbe67f146bce9596d4263633de215acb26a8b1d80f1f3926c309bcbe362bb_1;24000;1;;2015;ITG1;IT;
EU_1c8bbe67f146bce9596d4263633de215acb26a8b1d80f1f3926c309bcbe362bb_1;11300;1;;2015;ITG1;IT;
EU_1c9005f156f47d118fb6e599b83d2a29de4657ae29bd393fceac08809670a0f7_1;287862;0;73;2012;ITH5;IT;Research and development services and related consultancy services
EU_1cad29277219a19e96405b2f35d36647566987e34133ee7cbf1b398bcffc9b2b_1;4000000;0;;2014;ITH5;IT;
EU_1cad29277219a19e96405b2f35d36647566987e34133ee7cbf1b398bcffc9b2b_1;;0;;2014;ITH5;IT;
EU_1cad29277219a19e96405b2f35d36647566987e34133ee7cbf1b398bcffc9b2b_1;;0;;2014;ITH5;IT;
EU_1d3515afced3202a980dde5aa8308cc0525bd966907195b0c9f903acbf9a80e9_1;1143322;0;79;2017;ITF4;IT;Business services: law, marketing, consulting
EU_1d5fa9c4113118aef3e0cf1ed388c822395f94e3007241012f747d80fa116c57_1;1946000;1;34;2014;ITI1;IT;Transport equipment and auxiliary products
EU_1d6d42fd8062a28edba6d75bfdbcdec6a0c2751bd8b267d0ded051e0488c8b10_1;558400;1;72;2015;ITI4;IT;IT services: consulting, software development
EU_1d77407f9a539f78186d0335ecdb40edff9483f6b2ca79f75c0123c77d1dd223_1;176086;0;;2014;ITF3;IT;
EU_1dd0cc2a11383021d825419418ed0c548f85bece07b0676346b10d6f4e0a67b5_1;430378;0;;2014;ITF3;IT;
EU_1de306cf41eceb764740a877602d41672576712ba0d60df87c6ef851eaba0d71_1;351225;0;;2013;ITI4;IT;
EU_1de814b8a2921478b2382365dec6e0bf5afc517365ae2e1e3c8798c74e031413_1;2722000;0;15;2014;ITI4;IT;Food, beverages, tobacco and related products
EU_1de814b8a2921478b2382365dec6e0bf5afc517365ae2e1e3c8798c74e031413_1;1432000;0;15;2014;ITI4;IT;Food, beverages, tobacco and related products
EU_1e23171ab7e3f40147355814ec0cef885789995a315cdff63744fd32becff5f3_1;;0;;2011;ITC1;IT;
EU_1e23171ab7e3f40147355814ec0cef885789995a315cdff63744fd32becff5f3_1;;0;;2011;ITC1;IT;
EU_1e45cd0af77e4b1318167182c33c4ef0087643207cd915cb91fe9a11193ba9b6_1;;0;;2014;ITF6;IT;
EU_1e5335a9d8b73a632661bdc29e18a89f9e8309f00ed71c8226f253b1869dc666_1;3259518;0;;2015;ITG1;IT;
EU_1e6e324f741c376f0d87b6537526a827a0b4feeef49b890b0997294996431ede_1;409860;1;72;2014;ITI4;IT;IT services: consulting, software development
EU_1e97bac73250e1ec9251a0a813ba3e679f4e2068691d853009c7d50434f674af_1;31534900;0;45234;2015;ITI4;IT;Construction work for railways and cable transport
EU_1e9b5920069436c07c6643e62ea6d127982d6859b363827f22316857faa82547_1;3000000;0;32;2017;ITI4;IT;Radio, television, communication
EU_1e9b5920069436c07c6643e62ea6d127982d6859b363827f22316857faa82547_1;2000000;0;32;2017;ITI4;IT;Radio, television, communication
EU_1ec825c380f6692d93a828303ee1cab0fc0c78755c8609dc17a4038118f330b6_1;40091458;0;45234;2014;ITC4;IT;Construction work for railways and cable transport
EU_1ecc5c69cf1c36cfdbd6b0c34673ba137b9314a153d90e8520a84caf4ed0c643_1;2547196;0;;2014;ITF3;IT;
EU_1efa6d46884f3d95eb044ef0fb0c2f2ebae8fdf6199072390bc41d9dcef6d9bc_1;82000;0;79;2015;ITG2;IT;Business services: law, marketing, consulting
EU_1f2afc38cef0f70f5735ddb8a669e70378ce249bf52793a2a4fc62bf30b31b5d_1;15995;0;71;2016;ITG1;IT;Architectural, construction, engineering
EU_1f2d1b2c33ac005abbbbac6636daa2190fecdf1874e47e41b5603eed3b77d15e_1;234124;0;34;2013;ITC1;IT;Transport equipment and auxiliary products
EU_1f35150ea83fc1357b96e4dfe89d1173d16a4a11753066191b890375f5f7059a_1;5666840;0;50;2014;ITC3;IT;Repair and maintenance services
EU_1f3a0c6e8a7cede84ffe0c313bd5ba6d69d189d895fa995f276c34c92b2b6baa_1;316800;0;79;2012;ITI4;IT;Business services: law, marketing, consulting
EU_1f3d69a85a848b30ce9c22e88d995484ae595247b0a1227b95b24f4281120bec_1;257700;1;;2014;ITF4;IT;
EU_1f41bd81008228b324d1a38d7c36e145749d6bac42c1af1fe8f7846861886d2e_1;5310000;0;;2018;ITH4;IT;
EU_1f445e252a99073fe02b99f5da06eb7d81f84895dc06246d1716194b1277f359_1;6932620;0;;2014;ITF3;IT;
EU_1f56719c50d8daac2e3c9fe1802e45a8d2588bf2787061ee3b2c994d7c00259c_1;5642941;0;72;2013;ITG2;IT;IT services: consulting, software development
EU_1f5af832f14a44b20a67c2767a1aac2a94f7fb4ed071885ae86f6d83f080af45_1;348370;0;;2014;ITF4;IT;
EU_1f71f0ddffb729c81aa54081c80a780ca03d1bff8afb81986e30f815931a1a46_1;1523800;0;71;2015;ITF4;IT;Architectural, construction, engineering
EU_1fc70b4f122b591853538e843593b09d2da5cd2230e16092399e04c90c6e0eab_1;;0;71;2014;ITG1;IT;Architectural, construction, engineering
EU_1fe6b78e2a36f71f83ec1c9af6f3091b8f67c9328654759a98d7c4293d0e0067_1;900225;0;79;2012;ITI4;IT;Business services: law, marketing, consulting
EU_1ff540bce547ef72d6ac965bb95d44b262d091f647131cb1ecdfa30a52ebfc0a_1;2272617;1;;2014;ITF3;IT;
EU_1ff5aef41a9c6f72e9c1135d2c60d4350580982127ce9834d13309f5229e2363_1;336500;1;;2014;ITC4;IT;
EU_208408dcbc1888c543d05946da2b87efe98d62a12873f3a46c0f9f1ebe0bc10a_1;2530553;0;;2013;ITG1;IT;
EU_20892f78efd563239b00438e021e711f62004df68a0a67e4b09f6de61cf87715_1;367500;1;79;2016;ITC4;IT;Business services: law, marketing, consulting
EU_20892f78efd563239b00438e021e711f62004df68a0a67e4b09f6de61cf87715_1;1944000;1;79;2016;ITC4;IT;Business services: law, marketing, consulting
EU_20ba06955771cebdd07738c30d6ac9c592e950d7bbe17aa785a0849b3405d408_1;560000;1;;2016;nan;IT;
EU_20cb7d9840c3f29b2c1da44dcc1a03f519818db6b21ad835a08ff69a0f53b38e_1;265967;1;71;2017;ITF4;IT;Architectural, construction, engineering
EU_20ccb490727b26459103ee4dee5aca55c3d88e0b4df414244acbd3e8ec2737b7_1;1508000;0;15;2017;ITI4;IT;Food, beverages, tobacco and related products
EU_20ccb490727b26459103ee4dee5aca55c3d88e0b4df414244acbd3e8ec2737b7_1;1506600;0;15;2017;ITI4;IT;Food, beverages, tobacco and related products
EU_20d29031881a519e34869c5b4ed8cc44dd44444b14cccb89840f362111b65760_1;619168;0;79;2014;ITH3;IT;Business services: law, marketing, consulting
EU_20dd37819bb16989466055426bf6394bf12d9933981e34af3a542102334df6ee_1;574900;0;;2011;ITI4;IT;
EU_20ddae776c31641fea7ce794ba78857611e36fbb2b1d95369cdf8cc83250fe9b_1;;0;79;2012;ITC1;IT;Business services: law, marketing, consulting
EU_20df9860f6f0a6b5075d4bc90bec8fd55cf9b507f0510d4ea070cbdc48e47d03_1;17466926;0;71;2016;ITF4;IT;Architectural, construction, engineering
